dt,kind,value
2001-11-20,B,10.464531503
2001-11-21,B,11.3586383235
2001-11-22,B,8.25075101789
2001-11-23,B,7.2617502767
2001-11-24,B,6.41014390041
2001-11-25,B,7.36014923545
2001-11-26,B,6.86409849924
2001-11-27,B,6.43368184181
2001-11-28,B,6.95001267085
2001-11-29,B,6.75782189309
2001-11-30,B,6.16912464689
2001-12-01,B,5.77093907201
2001-12-02,B,7.10555074736
2001-12-03,B,7.70741994749
2001-12-04,B,8.12824708054
2001-12-05,B,7.81293489035
2001-12-06,B,7.03903906562
2001-12-07,B,7.64834207244
2001-12-08,B,7.43562705909
2001-12-09,B,7.48778364271
2001-12-10,B,7.02945434241
2001-12-11,B,6.36815420373
2001-12-12,B,6.39639015816
2001-12-13,B,6.48060581898
2001-12-14,B,5.13935956264
2001-12-15,B,5.60926189156
2001-12-16,B,6.736094439
2001-12-17,B,7.57464847104
2001-12-18,B,6.76573454875
2001-12-19,B,6.03352749618
2001-12-20,B,6.38295194032
2001-12-21,B,5.69726732487
2001-12-22,B,6.75226555062
2001-12-23,B,7.03452134487
2001-12-24,B,8.1966586319
2001-12-25,B,9.18458427355
2001-12-26,B,8.18154565848
2001-12-27,B,7.46877333669
2001-12-28,B,7.09733980104
2001-12-29,B,8.64037903482
2001-12-30,B,8.52028596936
2001-12-31,B,9.23049853458
2002-01-01,B,8.92479719952
2002-01-02,B,9.32203175418
2002-01-03,B,8.96332007178
2002-01-04,B,10.4774778884
2002-01-05,B,11.6197809146
2002-01-06,B,11.4138135364
2002-01-07,B,11.7903327619
2002-01-08,B,12.0416609836
2002-01-09,B,12.6117302655
2002-01-10,B,11.9662768976
2002-01-11,B,12.337280879
2002-01-12,B,12.6010655023
2002-01-13,B,15.5730953916
2002-01-14,B,17.2181031919
2002-01-15,B,15.540081164
2002-01-16,B,14.8128472958
2002-01-17,B,15.2827000117
2002-01-18,B,12.8235980302
2002-01-19,B,12.1074942786
2002-01-20,B,10.6911385186
2002-01-21,B,10.249926395
2002-01-22,B,9.76881460499
2002-01-23,B,8.90548976984
2002-01-24,B,8.17454431713
2002-01-25,B,7.69713658715
2002-01-26,B,7.89600076087
2002-01-27,B,9.52647321189
2002-01-28,B,9.65266703919
2002-01-29,B,8.9853964448
2002-01-30,B,9.18022307185
2002-01-31,B,10.1714783401
2002-02-01,B,11.0008641965
2002-02-02,B,11.4912516973
2002-02-03,B,10.88605687
2002-02-04,B,11.2230460046
2002-02-05,B,11.3637647476
2002-02-06,B,11.1739979763
2002-02-07,B,10.6835874082
2002-02-08,B,10.3706886895
2002-02-09,B,9.75972843654
2002-02-10,B,9.44847563249
2002-02-11,B,8.7969183119
2002-02-12,B,8.18385336103
2002-02-13,B,8.73261965448
2002-02-14,B,7.68550082691
2002-02-15,B,8.28345663256
2002-02-16,B,9.58987144981
2002-02-17,B,10.0577285871
2002-02-18,B,8.22602319821
2002-02-19,B,8.72939899408
2002-02-20,B,8.33073595549
2002-02-21,B,8.99063466216
2002-02-22,B,8.77242334616
2002-02-23,B,8.32150217846
2002-02-24,B,9.50503470863
2002-02-25,B,10.8181715801
2002-02-26,B,11.361782777
2002-02-27,B,10.8068901236
2002-02-28,B,11.4272017495
2002-03-01,B,9.72565382712
2002-03-02,B,10.2677910636
2002-03-03,B,10.8502169855
2002-03-04,B,11.6088140076
2002-03-05,B,12.5774562342
2002-03-06,B,14.6713253841
2002-03-07,B,15.1862472097
2002-03-08,B,14.737293716
2002-03-09,B,14.3349006112
2002-03-10,B,15.0517382215
2002-03-11,B,14.2110253364
2002-03-12,B,14.5299355847
2002-03-13,B,15.3909714934
2002-03-14,B,15.351073543
2002-03-15,B,14.8066988323
2002-03-16,B,14.8646879254
2002-03-17,B,12.8646358747
2002-03-18,B,11.7095963355
2002-03-19,B,10.8102590013
2002-03-20,B,12.1202428607
2002-03-21,B,13.1519436857
2002-03-22,B,13.1839927736
2002-03-23,B,12.2885349424
2002-03-24,B,11.1662858673
2002-03-25,B,11.9813903534
2002-03-26,B,12.4135144732
2002-03-27,B,13.0410006855
2002-03-28,B,14.2709142802
2002-03-29,B,12.8803347189
2002-03-30,B,12.9990963663
2002-03-31,B,13.8036616265
2002-04-01,B,13.653277881
2002-04-02,B,13.7647574037
2002-04-03,B,15.4559056606
2002-04-04,B,15.000283916
2002-04-05,B,13.5250515204
2002-04-06,B,12.4880175324
2002-04-07,B,12.7623709884
2002-04-08,B,12.3513991708
2002-04-09,B,11.3059522377
2002-04-10,B,10.476885558
2002-04-11,B,11.3288752585
2002-04-12,B,10.0354049333
2002-04-13,B,9.75055439247
2002-04-14,B,8.16591252311
2002-04-15,B,8.20479546684
2002-04-16,B,8.03896048985
2002-04-17,B,7.52478561246
2002-04-18,B,7.21399776531
2002-04-19,B,5.15268630712
2002-04-20,B,3.69786917263
2002-04-21,B,4.9463622574
2002-04-22,B,5.09033285209
2002-04-23,B,4.03274474168
2002-04-24,B,2.79097187731
2002-04-25,B,2.5312623047
2002-04-26,B,3.6284872796
2002-04-27,B,2.24902043587
2002-04-28,B,0.822073231012
2002-04-29,B,0.60157104002
2002-04-30,B,0.726069475761
2002-05-01,B,-0.23743774914
2002-05-02,B,-0.243761079498
2002-05-03,B,0.378213958898
2002-05-04,B,-0.246232154737
2002-05-05,B,-0.489760354055
2002-05-06,B,-2.97616694813
2002-05-07,B,-5.63298559984
2002-05-08,B,-5.75871291996
2002-05-09,B,-6.68920985255
2002-05-10,B,-6.23250968325
2002-05-11,B,-5.49543569446
2002-05-12,B,-4.52521042301
2002-05-13,B,-4.04272665012
2002-05-14,B,-4.7902901519
2002-05-15,B,-6.19874662564
2002-05-16,B,-5.57565545664
2002-05-17,B,-4.98713384516
2002-05-18,B,-5.90975258002
2002-05-19,B,-5.74322026539
2002-05-20,B,-5.24265000992
2002-05-21,B,-4.91241776375
2002-05-22,B,-3.49131569974
2002-05-23,B,-3.53915510711
2002-05-24,B,-3.75297688001
2002-05-25,B,-3.35388088667
2002-05-26,B,-3.90040915106
2002-05-27,B,-2.65701882984
2002-05-28,B,-2.12196777959
2002-05-29,B,-0.871891362307
2002-05-30,B,0.0624023468613
2002-05-31,B,0.85050554267
2002-06-01,B,0.625470744103
2002-06-02,B,-0.159084640897
2002-06-03,B,-1.4972554356
2002-06-04,B,-1.50469835755
2002-06-05,B,-1.63091930572
2002-06-06,B,-2.3399896678
2002-06-07,B,-4.48566013293
2002-06-08,B,-4.68090426144
2002-06-09,B,-5.48807586366
2002-06-10,B,-6.69588305169
2002-06-11,B,-6.28877680168
2002-06-12,B,-4.41287692942
2002-06-13,B,-5.29032485352
2002-06-14,B,-5.9321285867
2002-06-15,B,-5.2679470287
2002-06-16,B,-5.558414449
2002-06-17,B,-6.82577774917
2002-06-18,B,-7.06312725664
2002-06-19,B,-8.30393698145
2002-06-20,B,-8.64585346424
2002-06-21,B,-9.55554386058
2002-06-22,B,-8.04244638186
2002-06-23,B,-7.51780679967
2002-06-24,B,-9.14040341967
2002-06-25,B,-8.96945855173
2002-06-26,B,-9.25394720637
2002-06-27,B,-10.3301259591
2002-06-28,B,-11.0163313098
2002-06-29,B,-11.3648707349
2002-06-30,B,-11.5963073935
2002-07-01,B,-12.653610304
2002-07-02,B,-14.9753746382
2002-07-03,B,-15.0065107487
2002-07-04,B,-15.5863376148
2002-07-05,B,-15.3500957662
2002-07-06,B,-14.0361704444
2002-07-07,B,-12.1513490361
2002-07-08,B,-12.2844525427
2002-07-09,B,-11.2482117272
2002-07-10,B,-10.662499628
2002-07-11,B,-9.80611943118
2002-07-12,B,-9.35028561229
2002-07-13,B,-9.69245255702
2002-07-14,B,-10.3938259223
2002-07-15,B,-11.706645859
2002-07-16,B,-13.4856718541
2002-07-17,B,-12.670642543
2002-07-18,B,-12.3223273149
2002-07-19,B,-11.813669688
2002-07-20,B,-10.8824128384
2002-07-21,B,-11.4048802033
2002-07-22,B,-10.7433858092
2002-07-23,B,-10.3129417285
2002-07-24,B,-10.139614157
2002-07-25,B,-9.87032867573
2002-07-26,B,-10.6418118865
2002-07-27,B,-10.4944240089
2002-07-28,B,-12.3537890306
2002-07-29,B,-11.665534047
2002-07-30,B,-12.3499457759
2002-07-31,B,-11.0342777772
2002-08-01,B,-11.7943148324
2002-08-02,B,-13.3045160483
2002-08-03,B,-12.0871021648
2002-08-04,B,-12.9696511629
2002-08-05,B,-13.3094898496
2002-08-06,B,-14.1350379002
2002-08-07,B,-14.1341743449
2002-08-08,B,-14.5810289255
2002-08-09,B,-15.6805614972
2002-08-10,B,-15.546569386
2002-08-11,B,-15.2832507715
2002-08-12,B,-13.9695221166
2002-08-13,B,-14.9986291985
2002-08-14,B,-13.1240170515
2002-08-15,B,-11.2067369471
2002-08-16,B,-11.4675697009
2002-08-17,B,-11.6620437122
2002-08-18,B,-10.5356154182
2002-08-19,B,-11.6165495112
2002-08-20,B,-10.4863963909
2002-08-21,B,-11.5040563229
2002-08-22,B,-12.3550618921
2002-08-23,B,-12.3865518174
2002-08-24,B,-11.4472581281
2002-08-25,B,-10.6962970109
2002-08-26,B,-12.2603797502
2002-08-27,B,-12.8025884066
2002-08-28,B,-12.8569582034
2002-08-29,B,-13.373376939
2002-08-30,B,-12.2295221989
2002-08-31,B,-14.1031848499
2002-09-01,B,-13.8289217083
2002-09-02,B,-13.8363898918
2002-09-03,B,-13.8077238473
2002-09-04,B,-14.6435776601
2002-09-05,B,-15.7783346387
2002-09-06,B,-15.5253212359
2002-09-07,B,-15.4041575833
2002-09-08,B,-15.9451046843
2002-09-09,B,-16.188357461
2002-09-10,B,-17.4709378416
2002-09-11,B,-17.3243343885
2002-09-12,B,-17.2534472807
2002-09-13,B,-18.5884681612
2002-09-14,B,-18.2434787805
2002-09-15,B,-18.7168792306
2002-09-16,B,-18.6062745338
2002-09-17,B,-20.0642122931
2002-09-18,B,-21.4373593697
2002-09-19,B,-21.4695632594
2002-09-20,B,-22.5209449316
2002-09-21,B,-22.1171319975
2002-09-22,B,-22.28102042
2002-09-23,B,-22.8915879594
2002-09-24,B,-22.7299151786
2002-09-25,B,-22.7120303616
2002-09-26,B,-23.3142788797
2000-01-01,C,0.437414866388
2000-01-02,C,0.706126858115
2000-01-03,C,1.35806315499
2000-01-04,C,0.262223374867
2000-01-05,C,0.796742965407
2000-01-06,C,1.91597796801
2000-01-07,C,2.84362731725
2000-01-08,C,1.39121635248
2000-01-09,C,0.715710570715
2000-01-10,C,1.09224434405
2000-01-11,C,-1.91787549551
2000-01-12,C,-2.93084015301
2000-01-13,C,-3.71641745607
2000-01-14,C,-4.00441615784
2000-01-15,C,-3.40724519
2000-01-16,C,-3.47086701411
2000-01-17,C,-4.79593086082
2000-01-18,C,-4.49551463
2000-01-19,C,-2.810817877
2000-01-20,C,-2.870547052
2000-01-21,C,-2.69124264113
2000-01-22,C,-3.44067708966
2000-01-23,C,-3.6770881033
2000-01-24,C,-3.50814581565
2000-01-25,C,-2.82743881598
2000-01-26,C,-2.87413411769
2000-01-27,C,-1.9497436831
2000-01-28,C,-1.59088763091
2000-01-29,C,-1.79883504825
2000-01-30,C,-3.4694839832
2000-01-31,C,-4.70699001267
2000-02-01,C,-4.64393509753
2000-02-02,C,-6.45106548116
2000-02-03,C,-7.33190128462
2000-02-04,C,-6.34375158697
2000-02-05,C,-6.26000349498
2000-02-06,C,-5.71286492248
2000-02-07,C,-4.36774345507
2000-02-08,C,-5.05846560974
2000-02-09,C,-5.55898193742
2000-02-10,C,-5.57681065092
2000-02-11,C,-4.27363148193
2000-02-12,C,-2.1756713093
2000-02-13,C,-2.83038304567
2000-02-14,C,-1.52563958056
2000-02-15,C,-1.83701268033
2000-02-16,C,-1.85251711092
2000-02-17,C,0.0953214809981
2000-02-18,C,0.954323631156
2000-02-19,C,1.78409967813
2000-02-20,C,3.43756455276
2000-02-21,C,4.30548417424
2000-02-22,C,4.17485384945
2000-02-23,C,2.97565325354
2000-02-24,C,2.6117230474
2000-02-25,C,1.89045709685
2000-02-26,C,0.958454249457
2000-02-27,C,0.423075892143
2000-02-28,C,0.074407685661
2000-02-29,C,-0.208049621819
2000-03-01,C,-0.456765122804
2000-03-02,C,-0.316992711452
2000-03-03,C,0.981021767219
2000-03-04,C,0.855054520146
2000-03-05,C,-1.68178646422
2000-03-06,C,-2.16812009183
2000-03-07,C,-2.1103675605
2000-03-08,C,-1.74640571563
2000-03-09,C,-1.53936635026
2000-03-10,C,-2.1571846229
2000-03-11,C,-3.02552737633
2000-03-12,C,-4.28768505262
2000-03-13,C,-2.60989946616
2000-03-14,C,-2.36900140589
2000-03-15,C,-1.98291082793
2000-03-16,C,-1.73881520974
2000-03-17,C,-1.31994202112
2000-03-18,C,-0.586032669285
2000-03-19,C,-0.454522336471
2000-03-20,C,-0.222499459846
2000-03-21,C,-1.55773435594
2000-03-22,C,1.24065581665
2000-03-23,C,-0.180890684124
2000-03-24,C,1.69634356154
2000-03-25,C,1.22829107408
2000-03-26,C,3.6046928244
2000-03-27,C,2.45700447752
2000-03-28,C,1.50299417194
2000-03-29,C,1.33550243909
2000-03-30,C,2.74980340071
2000-03-31,C,4.06414698971
2000-04-01,C,3.28841697889
2000-04-02,C,2.66615101389
2000-04-03,C,2.76759268754
2000-04-04,C,1.65511989863
2000-04-05,C,2.75068159998
2000-04-06,C,1.32796813622
2000-04-07,C,2.37508111722
2000-04-08,C,2.30002202522
2000-04-09,C,1.79589290706
2000-04-10,C,1.60108553985
2000-04-11,C,0.436589668921
2000-04-12,C,-0.70190165521
2000-04-13,C,-1.39682266148
2000-04-14,C,-0.0775070995464
2000-04-15,C,-0.209073524052
2000-04-16,C,-0.186650400484
2000-04-17,C,-0.503109487763
2000-04-18,C,0.0116187760133
2000-04-19,C,0.282087014304
2000-04-20,C,-1.94678503532
2000-04-21,C,-2.53540925218
2000-04-22,C,-2.17663985424
2000-04-23,C,-2.4743133758
2000-04-24,C,-2.179681936
2000-04-25,C,-5.09102168379
2000-04-26,C,-6.27486298452
2000-04-27,C,-5.68298565916
2000-04-28,C,-6.7827685551
2000-04-29,C,-7.85850692286
2000-04-30,C,-6.90145399541
2000-05-01,C,-6.17058277883
2000-05-02,C,-7.12334701057
2000-05-03,C,-8.00844129836
2000-05-04,C,-8.37663893071
2000-05-05,C,-6.11001126207
2000-05-06,C,-6.17056478589
2000-05-07,C,-7.00807936002
2000-05-08,C,-6.08246090104
2000-05-09,C,-6.95323872967
2000-05-10,C,-8.27862562947
2000-05-11,C,-7.92979900039
2000-05-12,C,-8.6920600995
2000-05-13,C,-10.4057715309
2000-05-14,C,-10.6176851868
2000-05-15,C,-12.2710063367
2000-05-16,C,-11.1599501585
2000-05-17,C,-10.4777690234
2000-05-18,C,-9.70539951513
2000-05-19,C,-10.8837263775
2000-05-20,C,-9.87110342389
2000-05-21,C,-9.56127106892
2000-05-22,C,-8.75110934129
2000-05-23,C,-8.82670784757
2000-05-24,C,-8.35485514931
2000-05-25,C,-8.33626877612
2000-05-26,C,-6.3141577017
2000-05-27,C,-3.876908725
2000-05-28,C,-4.64442268651
2000-05-29,C,-3.7619186557
2000-05-30,C,-3.70754662857
2000-05-31,C,-2.40621014075
2000-06-01,C,-2.58734507376
2000-06-02,C,-3.36124724258
2000-06-03,C,-2.32229004099
2000-06-04,C,-0.928647002147
2000-06-05,C,-0.93204600738
2000-06-06,C,-1.32450698029
2000-06-07,C,-0.439926923943
2000-06-08,C,-0.0302943883266
2000-06-09,C,1.249158286
2000-06-10,C,0.898622641233
2000-06-11,C,-0.129927715506
2000-06-12,C,-0.152276815012
2000-06-13,C,0.0621032254786
2000-06-14,C,-0.0580937984765
2000-06-15,C,-1.21263549724
2000-06-16,C,-0.70863249692
2000-06-17,C,-0.137228582621
2000-06-18,C,1.05211961011
2000-06-19,C,0.118897100702
2000-06-20,C,0.277162757646
2000-06-21,C,-0.456880285919
2000-06-22,C,1.21503360451
2000-06-23,C,1.05557335587
2000-06-24,C,1.65636105728
2000-06-25,C,-0.215112815523
2000-06-26,C,0.901119290155
2000-06-27,C,-0.224384785222
2000-06-28,C,0.00521039967156
2000-06-29,C,-0.483592203404
2000-06-30,C,0.101282083418
2000-07-01,C,2.23392941774
2000-07-02,C,2.54789831989
2000-07-03,C,2.85224624935
2000-07-04,C,0.464234260428
2000-07-05,C,0.847217648632
2000-07-06,C,0.773942698654
2000-07-07,C,0.85157698399
2000-07-08,C,0.157266274282
2000-07-09,C,1.02218569504
2000-07-10,C,1.36565624667
2000-07-11,C,2.29077564117
2000-07-12,C,2.72153514667
2000-07-13,C,2.09811189165
2000-07-14,C,1.37841479028
2000-07-15,C,1.56636897905
2000-07-16,C,2.05582605744
2000-07-17,C,0.830270458533
2000-07-18,C,1.36199082809
2000-07-19,C,1.45328770638
2000-07-20,C,0.721366249105
2000-07-21,C,0.763683577938
2000-07-22,C,2.54339048133
2000-07-23,C,3.2879761413
2000-07-24,C,2.89316986569
2000-07-25,C,4.74498384635
2000-07-26,C,2.81572877161
2000-07-27,C,1.67288557506
2000-07-28,C,2.9674105545
2000-07-29,C,2.85445298802
2000-07-30,C,2.43128393612
2000-07-31,C,2.58422742251
2000-08-01,C,3.03920906158
2000-08-02,C,3.36063130707
2000-08-03,C,3.45577616584
2000-08-04,C,3.94301004131
2000-08-05,C,3.26740767973
2000-08-06,C,2.16864101067
2000-08-07,C,1.5762495074
2000-08-08,C,2.15996292977
2000-08-09,C,3.09793251239
2000-08-10,C,3.33460743222
2000-08-11,C,3.54370658388
2000-08-12,C,5.08172927181
2000-08-13,C,6.2340557351
2000-08-14,C,5.7891001256
2000-08-15,C,5.77772210226
2000-08-16,C,7.33202888826
2000-08-17,C,8.26206631184
2000-08-18,C,8.77741329109
2000-08-19,C,9.71949613538
2000-08-20,C,9.19838316772
2000-08-21,C,8.60930196475
2000-08-22,C,7.80876195139
2000-08-23,C,8.40804323423
2000-08-24,C,6.24549277102
2000-08-25,C,7.81209253263
2000-08-26,C,6.87993007186
2000-08-27,C,6.33057120738
2000-08-28,C,5.30163370554
2000-08-29,C,4.47487675411
2000-08-30,C,2.69458994892
2000-08-31,C,2.47906024108
2000-09-01,C,2.74410145583
2000-09-02,C,2.79645559202
2000-09-03,C,3.90441920669
2000-09-04,C,3.31441007958
2000-09-05,C,2.38034063009
2000-09-06,C,1.74078199066
2000-09-07,C,1.07649832146
2000-09-08,C,1.29146032506
2000-09-09,C,0.727128721496
2000-09-10,C,-0.510041182571
2000-09-11,C,0.00731513863186
2000-09-12,C,-0.271152324324
2000-09-13,C,0.456585147697
2000-09-14,C,1.01275454427
2000-09-15,C,0.546396800288
2000-09-16,C,0.596764451727
2000-09-17,C,0.265060083198
2000-09-18,C,1.40959835818
2000-09-19,C,1.75733047358
2000-09-20,C,1.57590986096
2000-09-21,C,1.72154650422
2000-09-22,C,0.213725678275
2000-09-23,C,1.36159955241
2000-09-24,C,3.11244349899
2000-09-25,C,1.95514190407
2000-09-26,C,0.873035054951
2000-09-27,C,1.97066390846
2000-09-28,C,1.55155660286
2000-09-29,C,2.18558942015
2000-09-30,C,2.92896063905
2000-10-01,C,0.617106742622
2000-10-02,C,1.2750002036
2000-10-03,C,0.506342812449
2000-10-04,C,0.443449485247
2000-10-05,C,-0.872943534262
2000-10-06,C,-0.947052669253
2000-10-07,C,-1.36996519731
2000-10-08,C,-0.404427136733
2000-10-09,C,-0.743657235584
2000-10-10,C,0.446165164365
2000-10-11,C,1.50042858957
2000-10-12,C,2.21201776293
2000-10-13,C,2.15092671555
2000-10-14,C,3.2353358718
2000-10-15,C,2.68379206674
2000-10-16,C,2.39866290154
2000-10-17,C,2.18035288327
2000-10-18,C,3.00634673652
2000-10-19,C,3.92786691767
2000-10-20,C,2.99914235212
2000-10-21,C,2.13849223654
2000-10-22,C,3.49780120797
2000-10-23,C,2.58595241522
2000-10-24,C,3.02764188221
2000-10-25,C,2.79609200913
2000-10-26,C,0.902496619765
2000-10-27,C,-0.0450483809145
2000-10-28,C,-0.0418244155241
2000-10-29,C,-1.07762755335
2000-10-30,C,-1.93164986984
2000-10-31,C,-0.883180998185
2000-11-01,C,1.14165189198
2000-11-02,C,-0.247757401138
2000-11-03,C,1.12310723301
2000-11-04,C,0.309606670381
2000-11-05,C,-0.67293164619
2000-11-06,C,-0.230336500999
2000-11-07,C,-1.08862072488
2000-11-08,C,-1.22956658701
2000-11-09,C,-0.0352937020439
2000-11-10,C,-0.950442072548
2000-11-11,C,-1.90309650934
2000-11-12,C,-0.54648002304
2000-11-13,C,-0.682698827494
2000-11-14,C,-1.0121369721
2000-11-15,C,1.13786498408
2000-11-16,C,1.72945235233
2000-11-17,C,1.85426875184
2000-11-18,C,0.914467783699
2000-11-19,C,1.182977489
2000-11-20,C,3.19744072831
2000-11-21,C,3.64090419081
2000-11-22,C,3.9278237909
2000-11-23,C,4.25838333772
2000-11-24,C,2.98771046443
2000-11-25,C,2.68015671344
2000-11-26,C,2.02650534847
2000-11-27,C,2.2690159793
2000-11-28,C,3.06222502599
2000-11-29,C,4.03360817674
2000-11-30,C,3.98854067602
2000-12-01,C,5.95550306004
2000-12-02,C,5.31648834506
2000-12-03,C,5.06021991064
2000-12-04,C,5.31043367257
2000-12-05,C,4.78537899292
2000-12-06,C,3.94822294909
2000-12-07,C,4.13231521976
2000-12-08,C,5.60781896216
2000-12-09,C,5.10656573151
2000-12-10,C,4.92776914691
2000-12-11,C,4.841927173
2000-12-12,C,3.49807668727
2000-12-13,C,4.87802041637
2000-12-14,C,4.15679686751
2000-12-15,C,2.62873476717
2000-12-16,C,3.65566438263
2000-12-17,C,4.2109117701
2000-12-18,C,5.47834928751
2000-12-19,C,6.75757349952
2000-12-20,C,6.43875124667
2000-12-21,C,7.89589289902
2000-12-22,C,7.23452354583
2000-12-23,C,6.72255271322
2000-12-24,C,5.10516303266
2000-12-25,C,4.43615355255
2000-12-26,C,4.07241095199
2000-12-27,C,4.55765761604
2000-12-28,C,4.67751873479
2000-12-29,C,4.55570935195
2000-12-30,C,3.99744179744
2000-12-31,C,4.46668041106
2001-01-01,C,4.49404101607
2001-01-02,C,5.03706544839
2001-01-03,C,3.87153011702
2001-01-04,C,3.95046250874
2001-01-05,C,3.1108732387
2001-01-06,C,2.87881887901
2001-01-07,C,5.66521865628
2001-01-08,C,5.93630178082
2001-01-09,C,6.53864305975
2001-01-10,C,6.70814464462
2001-01-11,C,7.37958774602
2001-01-12,C,7.09278429186
2001-01-13,C,7.33871459897
2001-01-14,C,4.66271093611
2001-01-15,C,5.10137109792
2001-01-16,C,6.70900911284
2001-01-17,C,8.41413673649
2001-01-18,C,8.49634180601
2001-01-19,C,7.41885401696
2001-01-20,C,6.66813146468
2001-01-21,C,7.70016459382
2001-01-22,C,8.05446294198
2001-01-23,C,6.45967469062
2001-01-24,C,7.81084029126
2001-01-25,C,7.58844313093
2001-01-26,C,6.7674841879
2001-01-27,C,6.47162001545
2001-01-28,C,6.18745121886
2001-01-29,C,4.55796782062
2001-01-30,C,3.78630212473
2001-01-31,C,4.78585195069
2001-02-01,C,3.94195494836
2001-02-02,C,3.52264796124
2001-02-03,C,2.23489254386
2001-02-04,C,1.41399466295
2001-02-05,C,2.82260530462
2001-02-06,C,3.56575986851
2001-02-07,C,5.24848790893
2001-02-08,C,3.76243380469
2001-02-09,C,3.18782538142
2001-02-10,C,2.25882272965
2001-02-11,C,3.26113702918
2001-02-12,C,3.45009500368
2001-02-13,C,1.68396476797
2001-02-14,C,0.420337260348
2001-02-15,C,1.01013918437
2001-02-16,C,0.595471154881
2001-02-17,C,0.467492784062
2001-02-18,C,0.354377922623
2001-02-19,C,1.39050248063
2001-02-20,C,1.71560822914
2001-02-21,C,1.93011442048
2001-02-22,C,2.89460515687
2001-02-23,C,2.70193916121
2001-02-24,C,1.9672677665
2001-02-25,C,2.17174960742
2001-02-26,C,1.63458670588
2001-02-27,C,3.39297122162
2001-02-28,C,4.2103550541
2001-03-01,C,4.05315881538
2001-03-02,C,3.93966909757
2001-03-03,C,2.84225018361
2001-03-04,C,2.1776265534
2001-03-05,C,0.720790990677
2001-03-06,C,-0.365466987286
2001-03-07,C,0.43117896326
2001-03-08,C,0.133795908395
2001-03-09,C,-2.03790076175
2001-03-10,C,-0.309790636528
2001-03-11,C,0.10723454199
2001-03-12,C,1.21585543601
2001-03-13,C,0.375655289967
2001-03-14,C,0.0244842513492
2001-03-15,C,0.605531607037
2001-03-16,C,1.58249368995
2001-03-17,C,0.956815499946
2001-03-18,C,0.748995685154
2001-03-19,C,-0.388271516398
2001-03-20,C,-0.345464185229
2001-03-21,C,0.0530332656713
2001-03-22,C,-1.59588590556
2001-03-23,C,-2.51711619056
2001-03-24,C,-2.02841620063
2001-03-25,C,-2.90401491258
2001-03-26,C,-3.12036260133
2001-03-27,C,-2.87299196522
2001-03-28,C,-2.13598023825
2001-03-29,C,-0.762357114091
2001-03-30,C,-0.531825665506
2001-03-31,C,0.221989019218
2001-04-01,C,-0.846426306046
2001-04-02,C,-1.22460108846
2001-04-03,C,-0.755846438713
2001-04-04,C,0.406700331519
2001-04-05,C,0.517125353668
2001-04-06,C,0.944034115054
2001-04-07,C,1.02922363783
2001-04-08,C,2.66917340752
2001-04-09,C,3.34793267229
2001-04-10,C,4.25370829147
2001-04-11,C,4.07390466272
2001-04-12,C,4.15701132639
2001-04-13,C,4.93352775595
2001-04-14,C,5.00725861386
2001-04-15,C,4.38059178334
2001-04-16,C,4.78644714241
2001-04-17,C,6.02631679319
2001-04-18,C,8.45886758869
2001-04-19,C,8.4181980161
2001-04-20,C,6.73678151249
2001-04-21,C,5.95310497744
2001-04-22,C,7.22488900756
2001-04-23,C,5.80531356126
2001-04-24,C,5.42335466725
2001-04-25,C,9.20045512347
2001-04-26,C,9.28397080162
2001-04-27,C,8.7323234228
2001-04-28,C,9.50580064085
2001-04-29,C,9.8121776484
2001-04-30,C,11.0073461757
2001-05-01,C,11.9391119916
2001-05-02,C,12.286866954
2001-05-03,C,13.8946513085
2001-05-04,C,15.0759014201
2001-05-05,C,16.0137687455
2001-05-06,C,15.3546330681
2001-05-07,C,15.3288431496
2001-05-08,C,14.6851593365
2001-05-09,C,15.5544006551
2001-05-10,C,16.2133396273
2001-05-11,C,13.8397546923
2001-05-12,C,13.4103907077
2001-05-13,C,14.2561421812
2001-05-14,C,13.8193996447
2001-05-15,C,14.0474649858
2001-05-16,C,13.1809308371
2001-05-17,C,10.7622900623
2001-05-18,C,12.2323755871
2001-05-19,C,12.2002758521
2001-05-20,C,11.6883804966
2001-05-21,C,12.3810589748
2001-05-22,C,12.4670294028
2001-05-23,C,11.8526861812
2001-05-24,C,12.0552859486
2001-05-25,C,13.337190779
2001-05-26,C,13.4278232542
2001-05-27,C,13.1733965309
2001-05-28,C,12.9359468615
2001-05-29,C,13.6337952968
2001-05-30,C,12.5977052486
2001-05-31,C,12.929762023
2001-06-01,C,14.44220892
2001-06-02,C,13.0185277972
2001-06-03,C,11.7339607377
2001-06-04,C,13.4983034641
2001-06-05,C,13.3580420409
2001-06-06,C,14.2053000631
2001-06-07,C,14.2846797483
2001-06-08,C,13.3427789805
2001-06-09,C,13.8536758119
2001-06-10,C,13.7008262055
2001-06-11,C,12.8304094152
2001-06-12,C,16.1648580707
2001-06-13,C,17.7143625971
2001-06-14,C,17.8252369623
2001-06-15,C,17.5332980982
2001-06-16,C,17.8183759071
2001-06-17,C,16.6980800088
2001-06-18,C,16.4823336103
2001-06-19,C,16.8478715169
2001-06-20,C,16.3371406665
2001-06-21,C,15.8227546425
2001-06-22,C,17.3123591126
2001-06-23,C,15.3930669288
2001-06-24,C,14.6419449519
2001-06-25,C,15.1675132642
2001-06-26,C,16.5688185883
2001-06-27,C,15.3131895634
2001-06-28,C,14.1622859043
