company_id,name_latest,names_previous
1538940,Ally Auto Receivables Trust 2012-1,
1538990,Store Capital Corp,
1539029,"Clearside Biomedical, Inc.",
15393,Bureau OF National Affairs Inc,
1539429,CHC Helicopter S.A.,
1539447,Lucy'S Water World Inc,
1539551,"Sports Field Holdings, Inc.","Anglesea Enterprises, Inc."
1539574,"Gase Energy, Inc.","Epsilon CorpGreat East Energy, Inc."
1539638,"Triumph Bancorp, Inc.",
1539680,Hammer Fiber Optics Holdings Corp,Recursos Montana S.A.Tanaris Power Holdings Inc.
1539708,Ford Credit Auto Owner Trust 2012-A,
1539778,A&C United Agriculture Developing Inc.,
1539816,AEP Texas Central Transition Funding III LLC,
1539838,"Diamondback Energy, Inc.",
1539850,"Insynergy Products, Inc",
1539892,Committed Capital Acquisition Corp II,
1539894,"Atlas Financial Holdings, Inc.",
1540047,"Nexeo Solutions Holdings, LLC",
1540145,"Xstelos Holdings, Inc.",
1540159,"Stellar Biotechnologies, Inc.",
1540160,Cynk Technology Corp.,Introbuzz
1540237,"Ultimate Rack, Inc.",
1540334,"Fitweiser Holdings, Inc.","Royal Bees Company, Inc."
1540400,E2open Inc,
1540563,Dynacast International Inc.,
1540615,"Puget Technologies, Inc.",
1540684,"Brazil Minerals, Inc.","Flux Technologies, Corp."
1540697,Rezilient Direct Corp,Bentwood Acquisition Corp
1540698,Lightwood Acquisition Corp,
1540699,Hardwood Acquisition Corp,
1540700,Roundwood Acquisition Corp,
1540701,Timberwood Acquisition Corp,
1540723,"WFB Funding, LLC",
1540729,Foresight Energy LP,
1540771,Pingify International Inc.,
1540779,Americredit Automobile Receivables Trust 2012-1,
1540947,"EQT Midstream Partners, LP",
1540960,SLM Student Loan Trust 2012-2,
1541119,"Sound Financial Bancorp, Inc.",
1541157,Akari Therapeutics PLC,Celsus Therapeutics Plc.
1541165,ONE 4 ART LTD,US Parts Online Inc
1541287,Carmax Auto Owner Trust 2012-1,
1541354,Aspirity Holdings LLC,"Twin Cities Power Holdings, LLC"
1541401,"Empire State Realty Trust, Inc.",
1541451,Morgan Stanley Capital I Trust 2012-C4,
1541538,Nissan Auto Receivables 2012-A Owner Trust,
1541719,"CH Real Estate II, Inc",
1541884,"Fresh Medical Laboratories, Inc.",
1542013,"Joey NEW York, Inc.",Pronto Corp.
1542154,Honda Auto Receivables 2012-1 Owner Trust,
1542261,Kolasco Corp,
1542299,"Georgetown Bancorp, Inc.",
1542335,Black Stallion OIL & GAS Inc.,Secure IT Corp
1542447,"Rreef Property Trust, Inc.",
1542574,Prosper Funding LLC,
1542624,Amonra Omnia Inc.,Accelerated Acquisitions XIX
1542625,"Aervision Holdings, Inc.",Accelerated Acquisitions Xxii
1542626,Accelerated Acquisitions XXI,
1542627,"Cellular Concrete Technologies, Inc.",Accelerated Acquisitions XX
1542628,"Greentech Mining International, Inc.",
1542706,"Constella Group, LLC",
1542707,"Platinum Solutions, Inc.",
1542708,"Touchstone Consulting Group, Inc.",
1542771,John Deere Owner Trust 2012,
1542774,"Sentech, Inc.",
1542830,Wfrbs Commercial Mortgage Trust 2012-C6,
1542918,"Neuromama, Ltd.",Trance Global Entertainment Group Corp
1542934,Imperial Plantation Corp,"Gilax, Corp.Provest Global Inc."
1542976,Hyundai Auto Receivables Trust 2012-A,
1543040,Bank OF America Auto Trust 2012-1,
1543042,Comm 2012-Lc4 Mortgage Trust,
1543066,E-Waste Corp.,
1543083,"NEW Global Energy, Inc.",
1543097,"GE Equipment Transportation Llc, Series 2012-1",
1543098,"Codesmart Holdings, Inc.",First Independence Corp.
1543184,Nissan Auto Lease Trust 2012-A,
1543190,Ford Credit Auto Lease Trust 2012-A,
1543272,"Bullsnbears.Com, Inc.","Spicy Gourmet Manufacturing, Inc."
1543367,"Meetinghouse Bancorp, Inc.",
1543395,Idaho North Resources Corp.,
1543397,Huntington Auto Trust 2012-1,
1543418,Novacopper Inc.,
1543450,"U.S. Well Services, LLC",
1543605,Chinamerica Andy Movie Entertainment Media CO.,"Court Document Services, Inc."
1543623,US Nuclear Corp.,"Apex 3, Inc."
1543637,"Nu-Med Plus, Inc.",
1543643,CU Bancorp,
1543652,"Free Flow, Inc.",
1543668,"Sunshine State Capital Investments, Inc",
1543679,"First State Capital Investments, Inc",
1543687,Ally Auto Receivables Trust 2012-2,
1543739,APT Systems Inc,
1543913,Santander Drive Auto Receivables Trust 2012-2,
1544047,CNH Equipment Trust 2012-A,
1544116,"Durata Therapeutics, Inc.",
1544190,"Shepherd'S Finance, LLC",
1544206,"Carlyle GMS Finance, Inc.",
1544227,"Ovascience, Inc.",
1544229,"Engility Holdings, Inc.",
1544238,"Cardax, Inc.",Koffee Korner Inc.
1544400,American OIL & GAS Inc.,
1544597,Taylor Consulting Inc.,
1544629,UBS Commercial Mortgage Trust 2012-C1,
1544670,Mercedes-Benz Auto Lease Trust 2012-A,
1544861,"Nostalgia Family Brands, Inc.",
1545018,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6,
1545061,Signal Advance Inc,
1545078,WMI Liquidating Trust,
1545158,"Kraft Foods Group, Inc.",
1545208,"American Realty Capital Trust IV, Inc.",
1545232,AIM Exploration Inc.,
1545236,American Heritage International Inc.,Cumberland Hills Ltd.
1545312,Gmci Corp.,Pacific Metals Corp.
1545391,TCP International Holdings Ltd.,
1545416,Sequoia Mortgage Trust 2012-2,
1545447,"Valmie Resources, Inc.",
1545654,"Alexander & Baldwin, Inc.",
1546296,"Professional Diversity Network, Inc.",
1546381,"RLJ Entertainment, Inc.",
1546392,Gawk Inc.,"Media Mechanics, Inc."
1546417,"Bloomin' Brands, Inc.",
1546589,Gray FOX Petroleum Corp.,Viatech Corp.
1546609,"MVP Reit, Inc.",
1546637,SLM Student Loan Trust 2012-3,
1546640,ADT Corp,
1546652,Vaneck Merk Gold Trust,Merk Gold TrustVAN ECK Merk Gold Trust
1546666,Toyota Auto Receivables 2012-A Owner Trust,
1546679,"Mobetize, Corp.","Slavia, Corp."
1546680,Americredit Automobile Receivables Trust 2012-2,
1546819,BMW Vehicle Lease Trust 2012-1,
1546853,"Skkynet Cloud Systems, Inc.",
1546958,"Us-Th Energy Science & Technology Int'L, Inc.",
1547015,"Us-Dadi Fertilizer Industry International, Inc.",
1547021,"Us-Blh Bio-Engineering Int'L, Inc.",
1547063,Taminco Corp,
1547282,"Burger King Worldwide, Inc.",
1547355,Sichuan Leaders Petrochemical CO,"Quality Wallbeds, Inc."
1547459,"Natural Grocers BY Vitamin Cottage, Inc.",
1547492,Ford Credit Auto Owner Trust 2012-B,
1547493,Honda Auto Receivables 2012-2 Owner Trust,
1547521,"Engage Mobility, Inc","Marketkast, Inc"
1547530,"Microlin Bio, Inc",American Boarding CO
1547546,Five Oaks Investment Corp.,
1547635,"Madison County Financial, Inc.",
1547638,"Southcross Energy Partners, L.P.",
1547705,Bluefire Equipment Corp,
1547716,"Sunvault Energy, Inc.",Organic Treehouse Ltd.
1547903,"NMI Holdings, Inc.",
1547996,"Notis Global, Inc.","Medbox, Inc."
1548082,"Three Forks, Inc.",
1548106,"Kinbasha Gaming International, Inc.",
1548223,Pentair Ltd.,
1548237,"Fixed Income Trust FOR Prudential Financial, Inc. Notes, Series 2012-1",
1548240,"YEW Bio-Pharm Group, Inc.",
1548261,Norstra Energy Inc,
1548266,GS Mortgage Securities Trust 2012-Gcj7,
1548309,"Sears Hometown & Outlet Stores, Inc.",
1548404,EM Holdings LLC,
1548599,Comm 2012-Ccre1 Mortgage Trust,
1548600,Santander Drive Auto Receivables Trust 2012-3,
1548621,"NPC Restaurant Holdings, LLC","NPC Acquisition Holdings, LLC"
1548691,Samson Resources Corp,
1548805,"Barrier 4, Inc.",
1548953,Modern PVC Inc,
1548981,"American Residential Properties, Inc.",
1549084,"Ekso Bionics Holdings, Inc.",PN MED Group Inc
1549145,"Alliance Bioenergy Plus, Inc.","Alliance Media Group Holdings, Inc."
1549276,"Laporte Bancorp, Inc.",
1549346,"Shutterstock, Inc.",
1549631,"Quarta-Rad, Inc.",
1549719,"Intelligent Highway Solutions, Inc.",
1549756,"Linnco, LLC",Linnco LLC
1549785,Macquarie Leasing PTY LTD,
1549848,Hi-Crush Partners LP,
1549872,"Xura, Inc.","Comverse, Inc."
1549922,"Summit Midstream Partners, LP",
1549966,Silvercrest Asset Management Group Inc.,
1550020,Ewellness Healthcare Corp,"Dignyte, Inc."
1550053,"Grand Perfecta, Inc.",
1550120,Wfrbs Commercial Mortgage Trust 2012-C7,
1550221,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-Cibx,
1550222,"Mike THE Pike Productions, Inc.",
1550369,RBC Covered Bond Guarantor Limited Partnership,
1550377,"Bakercorp International, Inc.",
1550453,Trilinc Global Impact Fund LLC,
1550460,Ally Auto Receivables Trust 2012-3,
1550518,Cantabio Pharmaceuticals Inc.,Lion Consulting Group Inc.
1550536,"Privileged World Travel Club, Inc.",Apex 4 Inc.
1550603,"Malvern Bancorp, Inc.",
1550695,Performant Financial Corp,
1550737,"Sector 5, Inc.",
1550913,"Mackenzie Realty Capital, Inc.",
1550929,Altona Resources Inc.,
1550954,"Hauge Technology, Inc.",Entree Acquisition Corp
1550956,"Access US OIL & Gas, Inc.",
1550957,Sagetree Acquisition Corp,
1550958,GO Green Smokeless OIL International Inc.,Saddletree Acquisition Corp
1550959,Whoopass Poker Corp,Whiffletree Acquisition Corp
1551059,World Omni Automobile Lease Securitization Trust 2012-A,
1551097,Sequoia Mortgage Trust 2012-3,
15511,Bnsf Railway CO,
1551152,Abbvie Inc.,
1551182,Eaton Corp PLC,Eaton Corp LTD
1551270,Carmax Auto Owner Trust 2012-2,
1551271,SLM Student Loan Trust 2012-5,
1551286,"TGR Financial, Inc.",
1551335,"4G Enterprises,Inc.",
1551390,MDS Energy Public 2013-A LP,
1551454,China Greenstar Corporation.,"Stark Beneficial, Inc."
1551510,"Revel AC, Inc.",
1551623,Volkswagen Auto Lease Trust 2012-A,
1551693,"Sientra, Inc.",
1551739,"Hamilton Bancorp, Inc.",
1551771,CNH Equipment Trust 2012-B,
1551887,Vgrab Communications Inc.,Corecomm Solutions Inc.Venza Gold Corp.
1551901,Stellus Capital Investment Corp,
1551906,Energizer Tennis Inc.,
1551986,"Monster Digital, Inc.",
1552000,Mplx LP,
1552033,Transunion,"Transunion Holding Company, Inc."
1552111,Barclays Dryrock Issuance Trust,Dryrock Issuance Trust
1552164,Avra Inc.,
1552189,"Exactus, Inc.","Spiral Energy Tech., Inc."
1552198,"Whitehorse Finance, Inc.",
1552221,Americredit Automobile Receivables Trust 2012-3,
1552275,Sunoco LP,Susser Petroleum Partners LP
1552327,Morgan Stanley Bank OF America Merrill Lynch Trust 2012-C5,
1552328,Ubs-Barclays Commercial Mortgage Trust 2012-C2,
1552358,"Line UP Advertisement, Inc.",
1552401,Santander Drive Auto Receivables Trust 2012-4,
1552451,Myokardia Inc,
1552493,CNH Industrial Capital LLC,CNH Capital LLC
1552696,"E C Consulting International, Inc.",
1552700,Wisdomtree Coal Fund,Greenhaven Coal Fund
1552719,"Embarr Downs, Inc.",
1552743,"Enviromart Companies, Inc.","Apex 5 Inc.Environmental Science & Technologies, Inc."
1552797,"Delek Logistics Partners, LP",
1552800,"Tile Shop Holdings, Inc.",
1552845,Future Healthcare OF America,
1552890,Javelin Mortgage Investment Corp.,
1552946,Enviro Cleanse Inc.,
1552979,"Nhale, Inc.",Gankit Corp
1553000,Hyundai Auto Receivables Trust 2012-B,
1553023,Cyrusone Inc.,
1553079,"Empire State Realty OP, L.P.",
1553210,"Personality Software Systems, Inc.",
1553264,Aqua Power Systems Inc.,NC Solar Inc
1553304,"Galt Petroleum, Inc.",
1553326,"Westbury Bancorp, Inc.",
1553404,Pacific Green Technologies Inc.,
1553588,"SFX Entertainment, Inc",
1553620,Tarheel Billboard Inc,
1553643,"Relmada Therapeutics, Inc.","Camp Nine, Inc."
1553734,International Metals Streaming Corp.,"GS Valet, Inc."
1553758,World Omni Auto Receivables Trust 2012-A,
1553788,"Canfield Medical Supply, Inc.",
1553817,Wfrbs Commercial Mortgage Trust 2012-C8,
1553830,"Citizens Independent Bancorp, Inc.",
1553975,Harley-Davidson Motorcycle Trust 2012-1,
1553992,Nissan Auto Receivables 2012-B Owner Trust,
1553993,Honda Auto Receivables 2012-3 Owner Trust,
1554054,Amperico Corp,
1554196,"Direct Led, Inc",
1554225,"Maryjane Group, Inc.",Pladeo Corp.
1554238,Middlesex Inc,
1554240,Buncombe Inc,
1554241,"Reon Holdings, Inc.",Troy Inc
1554300,"China Energy Technology Corp., Ltd.","Redfield Ventures, Inc"
1554326,Ford Credit Auto Owner Trust 2012-C,
1554594,A.C. Simmonds & Sons,Blvd Holdings Inc
1554730,Sequoia Mortgage Trust 2012-4,
1554776,Comm 2012-Ccre2 Mortgage Trust,
1554859,"Semler Scientific, Inc.",
1554864,"Eric B. Global Ventures, Inc.",Apex 6 Inc.
1554906,Crown Baus Capital Corp.,Cannabis Capital Corp.Flow Tech Solutions Inc.World Stevia Corp.
1554923,Aina Le'A Inc.,
1554933,Santander Drive Auto Receivables Trust 2012-5,
1554947,Interups Inc,
1554970,"Brushy Resources, Inc.","Starboard Resources Inc.Starboard Resources, Inc."
1555017,"Band REP Management, Inc.",
1555039,Altisource Residential Corp,
1555074,Altisource Asset Management Corp,
1555082,EP Energy LLC,
1555177,Emerge Energy Services LP,
1555214,"Wally World Media, Inc",
1555280,Zoetis Inc.,
1555365,Whitewave Foods CO,
1555458,Franklin Credit Management Corp,
1555492,Fairway Group Holdings Corp,
1555538,"Suncoke Energy Partners, L.P.",
1555560,Azure Holding Group Corp.,
1555571,"Homie Recipes, Inc.",
1555611,Ally Auto Receivables Trust 2012-4,
1555767,Canopius Holdings Bermuda LTD,
1555877,Boomer Ventures Inc.,
1555902,Ubs-Barclays Commercial Mortgage Trust 2012-C3,
1555972,Sterling Consolidated Corp,
1555995,Joblocationmap Inc,
1556063,Hyundai Auto Receivables Trust 2012-C,
1556107,SLM Student Loan Trust 2012-6,
1556148,"Infor, Inc.",
1556169,Anchor Cngo,
1556179,"RMR Industrials, Inc.",Online Yearbook
1556226,"CUR Media, Inc.",Duane Street Corp.
1556263,"Syros Pharmaceuticals, Inc.",
1556266,China Commercial Credit Inc,
1556276,"Ideal Restaurant Group, Inc.",
1556364,"Owens Realty Mortgage, Inc.",
1556377,Life Stem Genetics Inc.,Miami Days Corp.
1556416,"Blake Insomnia Therapeutics, Inc.",Book IT Local Inc
1556487,Comm 2012-Ccre3 Mortgage Trust,
1556508,"CES Synergies, Inc.",Green Living Concepts Inc.
1556541,"GE Equipment Midticket Llc, Series 2012-1",
1556593,NEW Residential Investment Corp.,
1556601,Wells Fargo Commercial Mortgage Trust 2012-Lc5,
1556727,First Northwest Bancorp,
1556739,"DEX Media, Inc.","Newdex, Inc."
1556753,"3D Pioneer Systems, Inc.",Mobile Gaming International Corp
1556766,"Alon USA Partners, LP",
1556801,"Diamante Minerals, Inc.",Oconn Industries Corp
1556804,John Deere Owner Trust 2012-B,
1556811,Citigroup Commercial Mortgage Trust 2012-Gc8,
1556965,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C8,
1557255,Silver BAY Realty Trust Corp.,
1557340,"Green Meadow Products, Inc.",
1557356,Americredit Automobile Receivables Trust 2012-4,
1557376,"Biotech Products Services & Research, Inc.",Bespoke Tricycles Inc
1557421,"Ignyta, Inc.",Infinity OIL & GAS CO
1557424,"Venture Lending & Leasing Vii, Inc.",
1557473,Ally Auto Receivables Trust 2012-Sn1,
1557565,"AMI James Brands, Inc.",Quorum Corp
1557644,"Greenwood Hall, Inc.","Divio Holdings, Corp."
1557668,Wishbone PET Products Inc.,
1557711,CNH Equipment Trust 2012-C,
1557746,"Aclaris Therapeutics, Inc.",
1557796,"That Marketing Solution, Inc.","Vista Holding Group, Corp."
1557798,"Steampunk Wizards, Inc.",Freedom Petroleum Inc.
1557805,Wfrbs Commercial Mortgage Trust 2012-C9,
1557822,Mercedes Benz Auto Receivables Trust 2012-1,
1557883,"Dermira, Inc.",
1557913,Usaa Auto Owner Trust 2012-1,
1557939,Acelity L.P. Inc.,Centaur Guernsey L.P. Inc.
1558009,Epic Stores Corp.,"BE AT TV, Inc.Sbor, Inc."
1558013,Morgan Stanley Bank OF America Merrill Lynch Trust 2012-C6,
1558085,"TOA Holdings, Inc.",
1558106,Toyota Auto Receivables 2012-B Owner Trust,
1558235,Corporate Property Associates 18 Global Inc,
1558294,"Powerstorm Holdings, Inc.",Powerstorm Capital Corp
1558423,Huntington Auto Trust 2012-2,
1558432,"Capstone Financial Group, Inc.","Creative APP Solutions, Inc."
1558441,Industrial Property Trust Inc.,
1558465,"Petrogress, Inc.","800 Commerce, Inc."
1558546,Comm 2012-Ccre4 Mortgage Trust,
1558785,"CVR Refining, LP",
1558806,Volkswagen Auto Loan Enhanced Trust 2012-2,
1558844,Ford Credit Auto Lease Trust 2012-B,
1558871,Santander Drive Auto Receivables Trust 2012-6,
1558902,Woodgate Energy Corp,Woodgate Acquisition Corp
1558904,Sequoia Mortgage Trust 2012-5,
1558916,"1701 Productions, Inc.",Tablegate Acquisition Corp
1558917,Upod Inc,Sidegate Acquisition Corp
1558989,"Jmjp Partners, Inc.",
1559001,Arrow Cars International Inc,
1559010,"Essential Telecommunications, Inc.",
1559050,Fordgate Acquisition Corp,
1559053,Prothena Corp PLC,
1559057,"Live Brands, Inc.",Harrogate Acquisition Corp
1559060,Treegate Acquisition Corp,
1559132,Percipience Global Corp,Wallgate Acquisition Corp
1559157,"Sunstock, Inc.",Sandgate Acquisition Corp
1559163,Carmax Auto Owner Trust 2012-3,
1559166,Nissan Auto Lease Trust 2012-B,
1559172,"Diego Pellicer Worldwide, Inc",Type 1 Media Inc.
1559270,"Starz, LLC",
1559289,"Gulf South Pipeline Company, LP",
1559356,"Immune Therapeutics, Inc.","TNI Biotech, Inc."
1559445,Smart ABS Series 2012-4us Trust,
1559450,Ubs-Barclays Commercial Mortgage Trust 2012-C4,
1559484,"Resource Real Estate Opportunity Reit II, Inc.",
1559576,Honda Auto Receivables 2012-4 Owner Trust,
1559752,"GE Equipment Transportation Llc, Series 2012-2",
1559754,"Wowio, Inc.",
1559845,"Juqun,Inc.",
1559856,SLM Student Loan Trust 2012-7,
1559865,"Evertec, Inc.",
1559909,Harvest Capital Credit Corp,
1559954,Maniatv Inc.,
1559998,"Algodon Wines & Luxury Development Group, Inc.",
1560021,Kaeland Resources Corp,
1560046,"SQN AIF IV, L.P.",
1560141,World Omni Auto Receivables Trust 2012-B,
1560158,"Starburst II, Inc.",
1560194,Ally Auto Receivables Trust 2012-5,
1560327,"Rapid7, Inc.",
1560385,Liberty Media Corp,
1560443,NEW Source Energy Partners L.P.,
1560449,Orion Financial Group Inc,
1560452,Texas Republic Capital Corp,
1560456,GS Mortgage Securities Trust 2012-Gcj9,
1560672,Ellington Residential Mortgage Reit,
1560905,"GEO Point Resources, Inc.",
1561032,"Healthcare Trust, Inc.","American Realty Capital Healthcare Trust II, Inc."
1561092,"Avangard Capital Group, Inc",
1561164,"Qualitytech, LP",
1561167,Sequoia Mortgage Trust 2012-6,
1561196,Sport Stix Inc.,
1561206,Onepower Systems Ltd.,
1561299,"Comhear, Inc.",Playbutton Acquisition Corp.
1561387,"Health Insurance Innovations, Inc.",
1561399,"Stalar 5, Inc.",
15615,Mastec Inc,
1561504,"Ibex Advanced Mortgage Technology, Inc.","TOP TO Bottom Pressure Washing, Inc."
1561528,NF Investment Corp.,
1561551,"Enumeral Biomedical Holdings, Inc.","Cerulean Group, Inc."
1561622,"Staffing Group, Ltd.","Aviana, Corp."
1561627,Exone CO,
1561660,Pattern Energy Group Inc.,
1561679,Icon ECI Fund Sixteen,
1561680,"TRI Pointe Group, Inc.","TRI Pointe Homes, Inc."
1561686,"Starstream Entertainment, Inc.","Gelia Group, Corp."
1561697,Corgreen Technologies Holding Corp,Gold Ridge Resources Inc
1561726,Wfrbs Commercial Mortgage Trust 2012-C10,
1561727,Comm 2012-Ccre5 Mortgage Trust,
1561743,"Kindred Biosciences, Inc.",
1561781,"Nexus Enterprise Solutions, Inc.",
1561782,"Sharkreach, Inc.","Online Secretary, Inc."
1561848,CNH Equipment Trust 2012-D,
1561865,"Artec Global Media, Inc.",Artec Consulting Corp.
1561880,"Legacy Education Alliance, Inc.",Priced IN Corp.
1561894,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",
1561939,Americredit Automobile Receivables Trust 2012-5,
1561951,"US Foods, Inc.",
1562039,"CST Brands, Inc.",
1562080,Ford Credit Auto Owner Trust 2012-D,
1562107,Accurexa Inc.,Cyto Wave Technologies Inc.
1562151,"Crimson Wine Group, LTD",
1562201,"Blackpoll Fleet International, Inc.","Basta Holdings, Corp."
1562214,"Zais Group Holdings, Inc.",HF2 Financial Management Inc.
1562401,American Homes 4 Rent,
1562463,First Internet Bancorp,
1562476,Taylor Morrison Home Corp,
1562498,Annona Energy Inc.,
1562528,"Realty Finance Trust, Inc.","ARC Realty Finance Trust, Inc."
1562594,"Liquid Holdings Group, Inc.",
1562622,Cavendish Futures Fund LLC,
1562636,VOZ Mobile Cloud LTD,
1562733,Synergy CHC Corp.,"ORO Capital Corporation, Inc.Synergy Strips Corp."
1562738,"Apptigo International, Inc.",Balius Corp.
1562872,"Equisource Hotel Fund I, LLP",
1562914,American Express Issuance Trust II,
1562918,American Express Receivables Financing Corp Viii LLC,
1563004,Innovation Economy Corp,
1563166,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-Lc9,
1563227,Sipup Corp,
1563315,"Next Graphite, Inc.","Zewar Jewellery, Inc."
1563407,"Smart & Final Stores, Inc.",
1563463,Nutrafuels Inc,
1563531,Sequoia Mortgage Trust 2013-1,
1563536,E-Qure Corp.,"ADB International Group, Inc."
1563665,"Biostage, Inc.","Harvard Apparatus Regenerative Technology, Inc."
1563699,Covisint Corp,
1563756,"Lightstone Value Plus Real Estate Investment Trust Iii, Inc.",
1563855,Sophiris BIO Inc.,
1563915,"Icon Vapor, Inc.",
1563922,Greenbacker Renewable Energy CO LLC,
1564053,Nissan Auto Receivables 2013-A Owner Trust,
1564273,Immage Biotherapeutics Corp.,"Epicure Charcoal, Inc."
1564347,Morgan Stanley Bank OF America Merrill Lynch Trust 2013-C7,
1564609,"Capall Stables, Inc.",
1564610,"Lido International, Corp.",
1564618,"Independent Bank Group, Inc.",
1564657,"Northstar Real Estate Income II, Inc.",
1564708,News Corp,
1564709,"Truett-Hurst, Inc.",
1564822,Pinnacle Foods Inc.,
1564863,Omega Brands Inc.,Translation Group Inc.
1564902,"Seaworld Entertainment, Inc.",
1564968,Sequoia Mortgage Trust 2013-2,
1565146,Gulf Coast Ultra Deep Royalty Trust,
1565220,FV Pharma International Corp.,Alphala Corp.
1565228,"XG Technology, Inc.",
1565248,"Spriza, Inc.",Level20 Inc.
1565337,Textura Corp,
1565383,Lollipop Corp,
1565430,Interactive Multi Media Auction Corp,
1565487,Halex Energy Corp.,
1565531,SLM Student Loan Trust 2013-1,
1565640,"PRC Williston, LLC",
1565700,"EF Hutton America, Inc.","EFH Group, Inc.Twentyfour/Seven Ventures, Inc."
1565821,Santander Drive Auto Receivables Trust 2013-1,
1566011,PBF Holding CO LLC,
1566039,"Scansys, Inc.","Apex 7, Inc."
1566052,Comm 2013-Lc6 Mortgage Trust,
1566053,GS Mortgage Securities Trust 2013-Gc10,
1566097,PBF Finance Corp,
1566138,Honda Auto Receivables 2013-1 Owner Trust,
1566140,Comm 2013-Ccre6 Mortgage Trust,
1566243,Arax Holdings Corp,
1566265,Axiom Corp.,
1566328,Capital Auto Receivables Asset Trust 2013-1,
1566373,"Spring Bank Pharmaceuticals, Inc.",
1566443,Hyundai Auto Receivables Trust 2013-A,
1566445,BRE Select Hotels Corp,
1566469,"Nant Health, LLC",
1566528,BMW Vehicle Lease Trust 2013-1,
1566543,Wfrbs Commercial Mortgage Trust 2013-C11,
1566544,Ubs-Barclays Commercial Mortgage Trust 2013-C5,
1566561,Magicstem Group Corp.,"Cold Cam, Inc."
1566610,"Bbooth, Inc.","Global System Designs, Inc."
1566623,Smart ABS Series 2013-1us Trust,
1566826,"Nxt-Id, Inc.",
1566897,"Diamond Resorts International, Inc.",
1566912,"Griffin-American Healthcare Reit Iii, Inc.",
1566972,Americredit Automobile Receivables Trust 2013-1,
1566978,"Alphabet Holding Company, Inc.",
1567098,Luckycom Inc,
1567345,"Hemisphere Media Group, Inc.",
1567388,"Pack Fuerte, Inc.",
1567503,"Turnkey Capital, Inc.","Train Travel Holdings, Inc.Vanell, Corp."
1567514,"Intra-Cellular Therapies, Inc.",Oneida Resources Corp.
1567517,Fern Holdings Corp.,
1567520,Dutchess Holdings Corp.,
1567572,Morgan Stanley Bank OF America Merrill Lynch Trust 2013-C8,
1567683,"NRG Yield, Inc.",
1567771,Lifelogger Technologies Corp,Snap Online Marketing Inc.
1567802,"Perkins OIL & Gas, Inc.",
1567852,Hedgebrook,
1567860,"Toshoan Holdings, Inc.","Gold Eagle Acquisition, Inc."
1567865,"GO Public, Inc.",
1567892,Mallinckrodt PLC,
1567900,Blackboxstocks Inc.,Smsa Ballinger Acquisition Corp
1567925,"Carter Validus Mission Critical Reit II, Inc.",
1567958,Sequoia Mortgage Trust 2013-3,
1567980,Carmax Auto Owner Trust 2013-1,
1568079,Petroshare Corp.,
1568139,Bio-En Holdings Corp.,Olivia Inc.
1568162,"American Finance Trust, Inc","American Realty Capital Trust V, Inc."
1568319,Voltari Corp,
1568385,"Bright Mountain Media, Inc.","Bright Mountain Acquisition CorpBright Mountain Holdings, Inc./Fl"
1568427,"Global Tech Solutions, Inc.",
1568628,"Select-Tv Solutions, Inc.","Sedition Films, Inc."
1568669,"Pennymac Financial Services, Inc.",
1568693,World Media & Technology Corp.,Halton Universal Brands Inc.
1568832,RCS Capital Corp,
1568875,"Znergy, Inc.",Mazzal Holding Corp.
1568898,"GE Equipment Transportation Llc, Series 2013-1",
1568969,"Appyea, Inc",
1569038,CNH Equipment Trust 2013-A,
1569055,"STL Marketing Group, Inc.",
1569083,"Makingorg, Inc.",Drimex Inc.
1569134,"Tallgrass Energy Partners, LP",
1569187,"Armada Hoffler Properties, Inc.",
1569329,"Youngevity International, Inc.","AL International, Inc."
1569340,"Cell Source, Inc.","Ticket TO See, Inc."
1569389,GEO JS Tech Group Corp.,
1569391,"KCG Holdings, Inc.",
1569414,Wfrbs Commercial Mortgage Trust 2013-C12,
1569455,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10,
1569568,Bigfoot Project Investments Inc,
1569601,Volkswagen Auto Loan Enhanced Trust 2013-1,
1569737,"Jishanye, Inc.",
1569994,"Waterstone Financial, Inc.",
1570011,Ford Credit Auto Owner Trust 2013-A,
1570132,"Vetro, Inc.",
1570279,Ticket Corp.,
1570440,Sequoia Mortgage Trust 2013-4,
1570585,Liberty Global PLC,
1570603,Santander Drive Auto Receivables Trust 2013-2,
1570649,Medicus Homecare Inc.,Overtech Corp.
1570774,Trac Intermodal LLC,
1570937,Altair International Corp.,
1571088,Mergeworthrx Corp.,Medworth Acquisition Corp.
1571116,Truven Holding Corp.,
1571117,Truven Health Analytics Inc.,
1571123,Science Applications International Corp,
1571236,Comm 2013-Ccre7 Mortgage Trust,
1571237,Morgan Stanley Bank OF America Merrill Lynch Trust 2013-C9,
1571238,Ubs-Barclays Commercial Mortgage Trust 2013-C6,
1571274,"Continental Cement Company, L.L.C.",
1571283,"Rexford Industrial Realty, Inc.",
1571329,Capitala Finance Corp.,
1571371,"Summit Materials, LLC",
1571384,Sigmabroadband CO.,
1571398,"Sunnyside Bancorp, Inc.",
1571498,"Epizyme, Inc.",
